;929746000184;CERTAM MINERACAO E PARTICIPACOES LTDA;2;810007;RUA;APIACAS;920;CONJ 11;PERDIZES;5017020;SP;SAO PAULO;;;;;1
;953286000120;TRASIBULO CONSTRUCOES LTDA;8;910600;RUA;LUIZA MOTTA;10;;JD ROSANA;5795250;SP;SAO PAULO;;;;;5
;1039142000206;RIOCURUA MINERIOS, CONSTRUCAO CIVIL, ASSESSORIA TECNICA E ECO AGROPASTORIO LTDA;4;724301;RUA;ALBERTO LEAL;158;CASA;JABAQUARA;4343000;SP;SAO PAULO;11 25018073;11 26285471;;riocurua@hotmail.com;5
;1133448000146;GSHL BRASIL MINERACAO S.A.;4;710301;AVENIDA;NOVE DE JULHO;4024;SALA 07;JARDINS;1406100;SP;SAO PAULO;11 61910757;;;MARINA@DEVOUT.COM.BR;5
;1149519000107;BATTLE MOUNTAIN GOLD DO BRASIL MINERACAO LTDA;8;899199;RUA;LIBERO BADARO;293;21 AND. CJ.21A;CENTRO;1009000;SP;SAO PAULO;;;;;5
;1305380000135;INCRIS MINERACAO LTDA;2;729404;RUA;PRINCESA ISABEL;232;;BROOKLIN PTA;4601000;SP;SAO PAULO;;;;;1
;1427246000107;MEFIN MINERAIS BRASIL COMERCIO E INDUSTRIA LTDA;8;729401;ALAMEDA;RIBEIRAO PRETO;130;2 CJ 22 SALA 2;BELA VISTA;1331000;SP;SAO PAULO;;;;;5
;1429454000145;MEFIN MINERAIS BRASIL COMERCIO E INDUSTRIA LTDA;1;729401;ALAMEDA;RIBEIRAO PRETO;130;2 - CJ 22 - SALA 2;BELA VISTA;1331000;SP;SAO PAULO;;;;;5
;1587695000112;VITERBO MACHADO LUZ MINERACAO LTDA;2;810006;AVENIDA;PAULO GUILGER REIMBERG;S/N;KM 5;JD MARIA FERNANDES;4858570;SP;SAO PAULO;;;;;5
;1618076000148;ROGERIO VIDAL SILVA;8;500301;RUA;ROSA NASCIMENTO LIMA;8;B;VL RUBI;4823000;SP;SAO PAULO;011 56664894;;011 56664894;;5
;1640423000139;ECOMIPA S/A DO BRASIL;8;810099;RUA;JUQUIS;273;10 AND;MOEMA;4081010;SP;SAO PAULO;;;;;5
;1756336000141;CANAMERA MINERACAO DO BRASIL LTDA;8;724301;AVENIDA;DAS NACOES UNIDAS;12551;22 ANDAR - SALA A;BROOKLIN NOVO;4578000;SP;SAO PAULO;;;;;5
;1765177000141;PETRA MINERACAO LTDA;2;729404;RUA;BANDEIRA PAULISTA;272;APT 51;ITAIM BIBI;4532000;SP;SAO PAULO;11 31689329;;;CONTEMCONTABIL@CONTEMCONTABIL.COM.BR;3
;1770298000181;CANAMERA MINERACAO DO BRASSIL LTDA;8;724301;AVENIDA;DAS NACOES UNIDAS;12551;22 ANDAR SALA A;BROOKLIN NOVO;4578000;SP;SAO PAULO;;;;;5
;1785706000330;VENTURA PETROLEO S.A.;8;910600;RUA;DO PARAISO;45;CONJ 41 E 42 PARTE;PARAISO;4103000;SP;SAO PAULO;11 33303330;;;josesa@petroserv.com.br;5
;1852119000155;MARIA CECILIA PENTEADO CRESTANA;8;810006;RUA;TOME DE SOUZA;1234;;LAPA;5079200;SP;SAO PAULO;;;;;1
;1905435000148;SUNCOR ENERGY DO BRASIL LTDA;8;600001;RUA;BOA VISTA;254;7 AND SALA 721;CENTRO;1014907;SP;SAO PAULO;;;;;5
;2017987000182;MINERACAO CL NATALE PISANESCHI LTDA;2;810006;ESTRADA;ESTRADA DO JACEGUAVA;49;;PARQUE SANTA BARBARA;4960020;SP;SAO PAULO;11 33287211;;11 2293647;wzarzur@wzarzur.com.br;5
;2103106000146;MINERACAO E COMERCIO DE AREIA OURO BRANCO LTDA;2;810006;ESTRADA;DA PONTE ALTA;75;;MAMBU;4891270;SP;SAO PAULO;011 7017866;;011 7030132;;1
;2126015000126;LATOSOL EMPREENDIMENTOS E PARTICIPACOES LTDA - EM LIQUIDACAO;4;899199;RUA;DO ROCIO;291;10 ANDAR-PARTE;VILA OLIMPIA;4552000;SP;SAO PAULO;011 2126842;;011 2112867;latosol.@terra.com.br;5
;2252103000174;FERNANDES DISTRIBUIDORA DE CARVAO LTDA;8;500301;RUA;CABO JOAO ASSUNCAO;103;A;JD N SRA APARECIDA;2981050;SP;SAO PAULO;011 61013847;;;;5
;2303536000101;MINERACAO CARAVAGGIO LTDA;4;500301;RUA;CORREIA DIAS;184;CONJ 71;PARAISO;4104000;SP;SAO PAULO;48 34634056;;48 34634056;MINERACAOCARAVAGGIO@TERRA.COM.BR;5
;2420391000552;BP BRASIL LTDA;2;910600;RUA;PROFESSOR ARTHUR RAMOS;183;9 ANDAR;JD.PAULISTANO;1454010;SP;SAO PAULO;;;;;5
;2456746000130;HOLDER MINERACAO GOIAS LTDA;4;724301;RUA;BIGUACU;402;;VILA CARRAO;3420000;SP;SAO PAULO;11 22939800;11 22939800;11 22960216;docelassessoria@uol.com.br;1
;2687214000294;BG COMERCIO E IMPORTACAO LTDA;8;910600;RUA;DO ROCIO;291;ANDAR 11, CONJ 111;VILA OLIMPIA;4552000;SP;SAO PAULO;21 38208062;;;;5
;2699187000199;BROMITA MINERACAO E EXPORTACAO LTDA;2;729404;RUA;TEODORO SAMPAIO;417;2 ANDAR - CJ. 22;JD. PAULISTA;5405000;SP;SAO PAULO;11 36430200;;;;5
;2832418000190;CALCARIO DIANOPOLIS LTDA;2;810004;AVENIDA;DOS REMEDIOS;556;LETRA A SALA 03;VILA SANTA EDWIGES;5107001;SP;SAO PAULO;11 36048111;11 36048139;11 36876340;contabil@manaca-sa.com.br;3
;2992597000123;BURLINGTON RESOURCES DO BRASIL LTDA;8;600001;ALAMEDA;CAMPINAS;1070;5 ANDAR;JARDIM PAULISTA;1404001;SP;SAO PAULO;;;;;1
;3002267000106;VIVANA BENEFICIAMENTO DE METAIS LTDA;4;729405;RUA;ANDARAI;908;;VILA MARIA;2117001;SP;SAO PAULO;;;;;1
;3116111000156;BMB PEDRAS - COMERCIO E SERVICOS LTDA;8;810003;RUA;MARCILIO DIAS;62;SALA 1;LAPA;5077120;SP;SAO PAULO;;;;;1
;3142615000140;PAN AMERICAN ENERGY PARTICIPACOES LTDA;8;910600;RUA;PROFESSOR ARTHUR RAMOS;183;9 AND.CJT.93-PARTE;JARDIM PAULISTANO;1454011;SP;SAO PAULO;;;;;5
;3179696000153;AGRO-INDUSTRIAL E MINERACAO DIACAL LTDA;2;810004;AVENIDA;DOS REMEDIOS;556A;SALA 3B;VILA DOS REMEDIOS;5107001;SP;SAO PAULO;11 36048111;;011 36869124;;5
;3196006000174;SAO LOURENCO SABER MINERACAO S/A;8;810003;RUA;ITAPETI;781;SALA 11;TATUAPE;3324002;SP;SAO PAULO;;;;;5
;3221000000100;L.F. PINHEIRO ZUGLIANI MINERACAO;8;810002;ESTRADA;DE VARGINHA LADO DIREITO;KM 05;;PARELHEIROS;4858570;SP;SAO PAULO;;;;;5
;3294098000125;AXIS MINERACAO LTDA;2;990402;RUA;QUINZE DE NOVEMBRO;200;ANDAR 6 CONJ A;CENTRO;1013000;SP;SAO PAULO;11 31011257;;;MSOLARINO@GMAIL.COM;1
;3359981000407;MINERACAO MIRANDA SA;8;891600;RUA;DR MARIO FERRAZ;221;;CENTRO;1453010;SP;SAO PAULO;;;;;5
;3472376000197;MANLIO DEODOCIO DE AUGUSTINIS;8;899199;RUA;CESARIO RAMALHO;289;;CAMBUCI;1521000;SP;SAO PAULO;;;;;5
;3629225000108;ZINCO FORTE BENEFICIAMENTO DE PECAS LTDA;2;729405;RUA;ANTONIO VERA CRUZ;478;;CASA VERDE ALTA;2555010;SP;SAO PAULO;;;;;3
;3656624000150;MINERBAHI MINERACAO, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;8;893200;RUA;BENTO DE ANDRADE;516;;JARDIM PAULISTA;4503001;SP;SAO PAULO;;;;;5
;3676659000150;TECNOGALVANO LTDA;2;729405;RUA;MARAMBAIA;637;;CASA VERDE;2513000;SP;SAO PAULO;;;;;1
;3686720000140;MINERACAO DARDANELOS LTDA.;2;729404;AVENIDA;ENGENHEIRO LUIZ CARLOS BERRINI;105;TORRE 3 ANDAR 6 ANDAR SALA ESTADOS UNIDOS;CIDADE MONCOES;4571010;SP;SAO PAULO;41 33885339;;11 34055656;CADASTRODEEMPRESAS@VOTORANTIM.COM;5
;3727129000194;LEWISTON POCOS PROFUNDOS S/A;4;910600;RUA;BARONESA DE BELA VISTA;343;1 ANDAR;VILA CONGONHAS;4612001;SP;SAO PAULO;011 5364588;;011 5364588;antunesilva@zipmail.com.br;5
;3762107000408;BRASCAN QUIMICOS E SOLDAS LTDA;8;722702;AVENIDA;IBIJAU;331;9 AND - EDIF GRIFFE;INDIANOPOLIS;4524020;SP;SAO PAULO;011 5353999;;011 5420575;vendas.soldas@cesbra.com.br;5
;3807281000187;LITTLE SICILY MINERACOES LTDA;2;810003;RUA;MATILDE MORENO;134-A;;JARAGUA;5187360;SP;SAO PAULO;;;;;1
;3888280000104;JULIVAL & ALCANTARA LTDA;8;729405;RUA;NOVA PALMEIRA;420;;VILA SILVIA;3821010;SP;SAO PAULO;;;;;1
;3888432000179;PEROL - INDUSTRIA E COMERCIO DE MINERAIS LTDA;8;810001;RUA;ANHANGUERA;295;TERREO;BARRA FUNDA;1135000;SP;SAO PAULO;011 2017363;;;;5
;3889372000109;AGATHAM MINERACAO, COMERCIO E EXPORTACAO DE MINERIOS LTDA;8;710301;AVENIDA;PAULISTA;726;6 ANDAR - SALA 601;BELA VISTA;1310100;SP;SAO PAULO;;;;agatham@bol.com.br;5
;3895864000107;MINERACAO TITA MINAS S/A;4;724301;AVENIDA;IPIRANGA;104;3 ANDAR CJ. 31;CENTRO;1046010;SP;SAO PAULO;011 8154377;;011 8154377;universo@uol.com.br;5
;3963028000112;IPAM - INDUSTRIA PAULISTA DE AGUAS MINERAIS - EIRELI;2;899199;AVENIDA;SEBASTIAO HENRIQUES;99;;BAIRRO DO LIMAO;2723050;SP;SAO PAULO;11 50933496;;;financeiro@aguatomaselli.com.br;1
;3963028000201;IPAM - INDUSTRIA PAULISTA DE AGUAS MINERAIS - EIRELI;2;899199;AVENIDA;MARQUES DE SAO VICENTE;10;A;BARRA FUNDA;1139000;SP;SAO PAULO;;;;;1
;4007338000126;MINERACAO MARULIS LTDA.;4;899199;AVENIDA;JOSE CESAR DE OLIVEIRA;111;ANDAR 8 CONJ 81-A;JAGUARE;5317000;SP;SAO PAULO;15 35421122;;15 35421056;adm@cimentoribeirao.com.br;5
;4033958000210;EXXONMOBIL EXPLORACAO BRASIL LTDA;8;910600;RUA;LIBERO BADARO;377;ANDAR 8 SALA 804;CENTRO;1009906;SP;SAO PAULO;11 32918623;11 32918624;11 32918000;marcilinos@uol.com.br;5
;4074175000102;MINERACAO HILEIA LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;4130643000100;AEROPLANOS DO BRASIL LTDA;4;810099;RUA;HAVAI;565;SALA 1;SUMARE;1259000;SP;SAO PAULO;11 30830100;;;mariutti@ig.com.br;5
;4133870000190;AES MINERAL LTDA;8;810006;AVENIDA;DAS NACOES UNIDAS;12995;17 AND CJ 171-B SL I;BROOKLIN NOVO;4578000;SP;SAO PAULO;;;;;1
;4164365000102;ZINCAGEM TIETE LTDA;4;729405;ESTRADA;SATURNINO PEREIRA;6;A;CJ.HAB.STA HETELVINA;8485570;SP;SAO PAULO;;;;;1
;4198250000139;EMPRESA DE MINERACAO POLAR LTDA;4;990403;RUA;DA CONSOLACAO;368;ANDAR 12;CONSOLACAO;1302000;SP;SAO PAULO;11 32315158;;11 32586360;sedruol@superig.com.br;5
;4259595000155;BEIBRA MINERACAO S.A.;4;893200;RUA;LEAIS PAULISTANOS;394;"SALA: 505;";IPIRANGA;4202010;SP;SAO PAULO;11 34594152;;11 34594152;MAXIMOASSESSORIA@MAXIMOASSESSORIA.COM.BR;5
;4549853000219;MINERACAO CARARA COMERCIO E COLONIZACAO LTDA;8;724301;RUA;SERTAOZINHO;134;;ITAIM BIBI;4538090;SP;SAO PAULO;;;;;1
;4583775000279;MINERAX BRASIL MINERADORA LTDA;8;990402;RUA;FLORINEIA;74;SALA 02;AGUA FRIA;2334050;SP;SAO PAULO;11 29141674;11 29141674;11 29141674;societario@masterqualy.com.br;5
;4619676000119;BAIKAPO COMERCIAL & SERVICOS LTDA;8;729405;RUA;AUGUSTO;20;;V.RENATO;8210040;SP;SAO PAULO;;;;;5
;4692327000637;CONCRE-NORTE INDUSTRIA E COMERCIO LTDA;2;810099;AVENIDA;PAULISTA;2439;ANDAR 10 CONJ 102 SALA 8;CERQUEIRA CESAR;1311300;SP;SAO PAULO;11 39667500;11 39667500;11 39667500;luiz.colaneri@superig.com.br;5
;4713665000446;MINERACAO PORTO ESTRELA LTDA;8;729401;AVENIDA;DRACENA;1061;SALA 2;JAGUARE;5329000;SP;SAO PAULO;;;;;5
;4765509000429;BEST MINERACAO E METALURGIA LTDA;8;722701;RUA;FRANCISCO PEDROSO TOLED;555;;VL LIVIERO;4185150;SP;SAO PAULO;;;;;5
;4788980000785;CADAM S.A.;8;899199;AVENIDA;ANGELICA;745;6 ANDAR CJ 63;SANTA CECILIA;1227000;SP;SAO PAULO;;;;;5
;4819816000100;ENDIVINA DO BRASIL LTDA.;8;600001;AVENIDA;DAS NACOES UNIDAS;12901;TORRE NORTE, 11 ANDAR;BROOKLIN;4578000;SP;SAO PAULO;;;;;5
;4894881000192;COMPANHIA INTERAMERICANA DE MINERACAO E METALURGIA;2;729404;RUA;JUPITER;175;;ACLIMACAO;1532030;SP;SAO PAULO;;;;;5
;4939556000107;EMIFRA - EMPREENDIMENTOS E MINERACAO LTDA.;2;990403;RUA;GENERAL JARDIM;633;ANDAR 4 CONJ 41;VILA BUARQUE;1223011;SP;SAO PAULO;11 31299968;;11 31299968;EMIFRA@EMIFRA.COM.BR;5
;5208927000135;PEDREIRA BREJO SECO LTDA;3;810099;RUA;BARAO DO TRIUNFO;14;;ALTO DA LAPA;5086020;SP;SAO PAULO;11 36412411;;;;1
;5234626000186;AUSTERIO MINERACAO LTDA;2;899199;AVENIDA;PRESIDENTE JUSCELINO KUBITSCHEK;360;ANDAR 3 CONJ;VILA NOVA CONCEICAO;4543000;SP;SAO PAULO;11 31571300;11 31571350;11 31571300;MARCIOMESQUITA@QUEIROZGALVAO.COM;1
;5332684000142;ITAOESTE SERVICOS E PARTICIPACOES LTDA;2;810004;RUA;FIDENCIO RAMOS;160;PAVMTO2 SALA 211;VILA OLIMPIA;4551010;SP;SAO PAULO;11 38532934;11 36286116;65 33262343;VANDER@SOLUTIONSNET.COM.BR;5
;5435460000166;SUL OESTE MINERACAO LTDA;8;724301;RUA;ALVARES MACHADO;41;10 ANDAR - CONJUNTO D;LIBERDADE;1501030;SP;SAO PAULO;;;;;5
;5481860000108;ANDREVINI BENEFICIAMENTO EM METAIS LTDA;2;710302;RUA;EDGARD MAGALHAES NORONHA;679;;VILA N YORK;3480000;SP;SAO PAULO;11 39515036;11 39663326;;kontacta@terra.com.br;1
;5520594000266;MINERACAO SERRA DOURADA LTDA;2;810004;RUA;JOAQUIM FLORIANO;466;6 ANDAR CJ 602 - BLOCO BRASCAN CENTURY CORPORATE;ITAIM BIBI;4534002;SP;SAO PAULO;11 31687100;11 31687100;11 31687100;;5
;5677157000170;MINERAFIX COMERCIO E SERVICOS LTDA;2;899199;RUA;TEXAS;1231;;BROOKLIN;4557001;SP;SAO PAULO;11 32371399;;11 32373010;lucio@contaty.com.br;5
;5680917000106;NOVA MINERAL COMERCIO E SERVICOS LTDA;2;899199;AVENIDA;DAS ACACIAS;337;;CIDADE JARDIM;5672000;SP;SAO PAULO;;;;;5
;5800346000198;NOVALUZ COMERCIO E BENEFICIAMENTO DE MINERIOS LTDA;2;723502;RUA;NOGUEIRA ACIOLI;91;;JARDIM SAO PAULO;2042040;SP;SAO PAULO;;;;;5
;5872541000395;CALCARIO VALE DO ARAGUAIA LTDA.;2;810004;RUA;NATINGUI;862;CONJ 716-C 717;VILA MADALENA;5443001;SP;SAO PAULO;11 30964557;;11 30964544;JURIDICO@GRUPORONCADOR.COM.BR;5
;5898150000188;MINERACAO JANGAL LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5904925000342;MINERACAO CEU AZUL LTDA;2;893200;RUA;GILBERTO SABINO;199;;PINHEIROS;5425020;SP;SAO PAULO;;;;;5
;5904925000776;MINERACAO CEU AZUL LTDA;2;899199;AVENIDA;DR CARDOSO DE MELO;1855;13 14 15 ANDARES;JARDIM PAULISTA;4548903;SP;SAO PAULO;;;;;5
;5904925001667;MINERACAO CEU AZUL LTDA;2;893200;RUA;ACARI;269;;VILA CARAVELA;4730080;SP;SAO PAULO;;;;;5
;5905039000252;MINERACAO DA AMAZONIA COMERCIO E INDUSTRIA SA;8;899199;AVENIDA;DR CARDOSO DE MELO;1855;14 ANDAR-PARTE;JARDIM PAULISTA;8210040;SP;SAO PAULO;;;;;5
;5908280003170;MAMORE MINERACAO E METALURGIA LTDA;8;722702;RUA;DIOGO MOREIRA;32;A.16,CJ.1606 A 1608;PINHEIROS;5423010;SP;SAO PAULO;;;;;5
;5912613000119;MINERACAO JAMARY LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5914049000173;MINERACAO RIO DAS GARCAS LTDA;8;729401;AVENIDA;DR CARDOSO DE MELO;1855;14 ANDAR-PARTE;JARDIM PAULISTA;4548903;SP;SAO PAULO;;;;;5
;5916689000112;MINERACAO MOTTA LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5917430000196;MINERACAO FAVEIRO LTDA;2;899199;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;1
;5918065000134;MINERACAO GUAIAPA LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5918073000180;MINERACAO ESPINHEIRO LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5918081000127;MINERACAO CINAMOMO LTDA;8;893200;AVENIDA;DAS NACOES UNIDAS;17271;PARTE;SANTO AMARO;4794000;SP;SAO PAULO;;;;;5
;5918099000129;MINERACAO DOURADINHO LTDA;8;729401;AVENIDA;DR CARDOSO DE MELO;1855;14 ANDAR-PARTE;JARDIM PAULISTA;4548903;SP;SAO PAULO;;;;;5
;5918909000147;MINERACAO IGUAPO LTDA;8;729401;AVENIDA;DR CARDOSO DE MELO;1855;14 ANDAR-PARTE;JARDIM PAULISTA;4548903;SP;SAO PAULO;;;;;5
;5919451000140;MINERACAO APIACAS LTDA;2;724301;PRACA;DA REPUBLICA;386;9 AND CJ 91;CENTRO;1045000;SP;SAO PAULO;;;;;1
;5919469000142;MINERACAO PORTO DOS GAUCHOS LTDA;2;899199;PRACA;DA REPUBLICA;386;9 AND CJ 91;CENTRO;1045000;SP;SAO PAULO;;;;;1
;5933447000137;BRGRAPHITE - MINERALS RESOURCES DO BRASIL S.A;2;899101;RUA;REGO FREITAS;501;ANDAR 5 CONJ 52;REPUBLICA;1220010;SP;SAO PAULO;11 48799608;;;BRGRAPHITE@GMAIL.COM;5
;5963616000181;MINERACAO ITAPUI LTDA;8;729401;PRACA;DA REPUBLICA;497;3 ANDAR PARTE;VILA BUARQUE;1045001;SP;SAO PAULO;;;;;5
;5971676000146;MINERACAO CASSITAN LTDA;2;710301;RUA;FUNCHAL;129;"ANDAR: 3; CONJ: A;";VILA OLIMPIA;4551060;SP;SAO PAULO;11 38470050;;;CASILDA@SMAPAR.COM.BR;1
;6030747000179;DEV MINERACAO S.A. - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL;2;710301;RUA;CLAUDIO SOARES;72;CONJ 115 SALA COMERCIAL MACIEIRA;PINHEIROS;5422030;SP;SAO PAULO;96 32816000;;11 21257613;AMAPA@ZAMIN.COM;5
;6085843000114;MINERADORA CRISTAL LTDA;4;899102;RUA;BERTO CONDE;187;;JARDIM DA SAUDE;4304030;SP;SAO PAULO;;;;;1
;6152760000109;TROY BRASIL EXPLORACAO MINERAL LTDA.;8;724301;RUA;PIRACUAMA;280;5 ANDAR CONJ. 54-B;VILA POMPEIA;5017040;SP;SAO PAULO;11 38640956;;;;5
;6162308000110;WCT MINERACAO LTDA.;8;810005;RUA;LEOPOLDO COUTO MAGALHAES JR;758;2 ANDAR SALA 04;ITAIM BIBI;4542000;SP;SAO PAULO;11 21330055;;11 21330108;angelitaaparecida@imerys.com;5
;6167730000168;ALCOA WORLD ALUMINA BRASIL LTDA;2;721901;AVENIDA;DAS NACOES UNIDAS;14261;ALA B ANDAR 17 CONJ A SALA 1;CHACARA ITAIM;4533085;SP;SAO PAULO;11 37295105;;35 37295104;CAROLINE.TAKAHASHI@ALCOA.COM.BR;5
;6933807000244;MF MINAS FOSFATO LTDA;8;899199;RUA;PEQUETITA;111;;VILA OLIMPIA;4552060;SP;SAO PAULO;11 33719222;;11 38452090;AMANDA@CBMM.COM.BR;5
;6997883000132;ROCALSQUI SERVICOS DE DIGITACAO LTDA;4;810004;RUA;NELSON DE ALMEIDA DUARTE;34;;VILA INDEPENDENCIA;4224020;SP;SAO PAULO;11 96843665;;;;3
;7057404000160;MINERACAO MARFIM LTDA.;8;710301;AVENIDA;BRIGADEIRO FARIA LIMA;1993;5 ANDAR CJ 55 SALA A;JARDIM PAULISTANO;1452001;SP;SAO PAULO;11 56607934;;;;5
;7090728000109;VANIA BOTELLE GARCIA;8;729405;AVENIDA;PEDRO BUENO;980;ALTOS - CJ.1;PQ. JABAQUARA;4342000;SP;SAO PAULO;11 69690834;;11 69690834;lucroseperdas@uol.com.br;1
;7171151000151;ADHEM - FLORESTA DO ARAGUAIA EMPREENDIMENTOS MINERAIS LTDA.;2;729405;RUA;BARAO DE IGUAPE;212;2 ANDAR, SALA 28;LIBERDADE;1507000;SP;SAO PAULO;;;;;1
;7245342000110;TRANEL INDUSTRIA E COMERCIO SIDERURGICA LTDA.;2;722702;RUA;GASPAR VIANA;23;;VILA FORMOSA;3367070;SP;SAO PAULO;;;;;5
;7294583000150;WORLD IRON STEEL EXTRACAO, EXPORTACAO, IMPORTACAO E LOGISTICA DE MINERAIS EM GERAL LTDA;4;729404;RUA;TAPAJOS;207;;PONTE PEQUENA;1107040;SP;SAO PAULO;11 33133434;;;sjs@uol.com.br;1
;7442588000182;ECLIPSE MINERACAO LTDA.;8;724301;RUA;DA CONSOLACAO;247;5 ANDAR;CENTRO;1301903;SP;SAO PAULO;;;;;1
;7635291000133;BRASNIQUEL - COMPANHIA BRASILEIRA DE NIQUEL;2;724301;PRACA;DA REPUBLICA;386;4 ANDAR CONJUNTO 43;REPUBLICA;1045000;SP;SAO PAULO;11 32555913;;;quiteria.assis@uol.com.br;5
;7720761000167;M&S BRASIL S.A.;2;600001;RUA;ALBUQUERQUE LINS;537;10 ANDAR - 107;SANTA CECILIA;1230001;SP;SAO PAULO;11 32263622;11 32263639;11 32263626;RIBAMAR@RNCONTABILIDADE.COM.BR;5
;7757690000177;J.I. PRESTACAO DE SERVICOS LTDA;2;729405;RUA;DR. EDGAR MAGALHAES NORONHA;413;;VILA NOVA IORQUE;3480000;SP;SAO PAULO;11 34626792;11 36212995;;mkassessoria@ig.com.br;1
;7779139000124;METALURGICA MIL RPM LTDA;8;729405;RUA;LUCIANO MURATORE;38;;VILA MISSIONARIA;4430020;SP;SAO PAULO;11 55252901;;;cleomonesmendes@hotmail.com;5
;7854820000190;STAR MINE PROSPECCAO, MINERACAO, INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;2;899199;RUA;SAMUEL MORSE;74;CONJ. 91;CIDADE MONCOES;4576060;SP;SAO PAULO;11 37213562;;11 32840722;JTADELI@TERRABOABR.COM.BR;1
;7914175000153;TEKNOBRAS EMPREENDIMENTOS E PARTICIPACOES LTDA;2;910600;RUA;DO BOSQUE;376;;BARRA FUNDA;1136000;SP;SAO PAULO;11 50564050;;11 50320042;METROPOLITANA@METROPOLITANASP.COM.BR;5
;8225849000418;HENRIQUE LAGE SALINEIRA DO NORDESTE S/A.;2;892401;AVENIDA;PAULISTA;1159;12 ANDAR CONJ 1216;CERQUEIRA CESAR;1311921;SP;SAO PAULO;;;;;5
